id,section,cluster,wave,title,slug,primary_keyword,volume,kd,intent,evidence,angle_rationale,format,word_count,cta_primary,cta_secondary,hub_link,image_source,image_concept,og_treatment,meta_title,meta_description,schema,status,notes
P257,pt,Women's Fitness,3,"Training while breastfeeding: energy, timing and safety",training-while-breastfeeding-energy-timing-and-safety,exercise while breastfeeding,,,Informational,longtail-unevidenced,sensitive life-stage; sourced guidance,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"mother with baby carrier walking, active recovery","photo + title band, brand dark/chartreuse, 1200x630","Training while breastfeeding: energy, timing and safety | Suth Performance",sensitive life-stage. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P258,pt,Women's Fitness,3,Female-specific injury risks and prevention,female-specific-injury-risks-and-prevention,women injury prevention training,,,Informational,longtail-unevidenced,ACL/bone-density evidence; practical prevention,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"landing mechanics drill, coach observing","photo + title band, brand dark/chartreuse, 1200x630",Female-specific injury risks and prevention | Suth Performance,ACL/bone-density evidence. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P259,pt,Women's Fitness,3,Gym intimidation and the free-weights area,gym-intimidation-and-the-free-weights-area,women gym intimidation,,,Informational,longtail-unevidenced,empathy + tactics; gym-anxiety sibling,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"woman confidently in free weights area, natural","photo + title band, brand dark/chartreuse, 1200x630",Gym intimidation and the free-weights area | Suth Performance,empathy + tactics. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P260,pt,Lifestyle & Context,4,Sleep and fitness: the free performance multiplier,sleep-and-fitness-the-free-performance-multiplier,sleep and exercise,,,Informational,longtail-unevidenced,evidence-based; wearable-era relevance,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"dark bedroom, watch charging, calm","photo + title band, brand dark/chartreuse, 1200x630",Sleep and fitness: the free performance multiplier | Suth Performance,evidence-based. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P261,pt,Lifestyle & Context,4,"Stress, cortisol and training: separating fact from fear",stress-cortisol-and-training-separating-fact-from-fear,stress and exercise,,,Informational,longtail-unevidenced,myth-correction; evidence-cited,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"person walking outdoors decompressing, dusk","photo + title band, brand dark/chartreuse, 1200x630","Stress, cortisol and training: separating fact from fear | Suth Performance",myth-correction. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P262,pt,Lifestyle & Context,4,Training and mental health: what actually helps,training-and-mental-health-what-actually-helps,exercise for mental health,,,Informational,longtail-unevidenced,"sensitive, non-clinical, sourced; signposts support",guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"group run at dusk, connection and calm","photo + title band, brand dark/chartreuse, 1200x630",Training and mental health: what actually helps | Suth Performance,"sensitive, non-clinical, sourced. From the Elite 15 HYROX coaching team at Suth Performance.",Article + BreadcrumbList (+HowTo where stepped),planned,
P263,pt,Lifestyle & Context,4,Fitting fitness around childcare,fitting-fitness-around-childcare,exercise with kids,,,Informational,longtail-unevidenced,practical life-stage; micro-session strategies,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"parent training with toddler playing nearby, real","photo + title band, brand dark/chartreuse, 1200x630",Fitting fitness around childcare | Suth Performance,practical life-stage. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P264,pt,Lifestyle & Context,4,Training with a long commute,training-with-a-long-commute,exercise with long commute,,,Informational,longtail-unevidenced,time-scarcity niche; commute-integration ideas,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"cyclist commuter with pannier, city morning","photo + title band, brand dark/chartreuse, 1200x630",Training with a long commute | Suth Performance,time-scarcity niche. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P265,pt,Lifestyle & Context,4,Fitness on a tight budget: everything free that works,fitness-on-a-tight-budget-everything-free-that-works,exercise on a budget,,,Informational,longtail-unevidenced,access-first; cost-of-living relevant,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"park bench workout, no equipment, honest","photo + title band, brand dark/chartreuse, 1200x630",Fitness on a tight budget: everything free that works | Suth Performance,access-first. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P266,pt,Lifestyle & Context,4,Training in a small flat: the 2m² workout,training-in-a-small-flat-the-2m2-workout,small space workout,,,Informational,longtail-unevidenced,urban-living constraint; equipment-minimal,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"tiny flat floor workout, mat and bands","photo + title band, brand dark/chartreuse, 1200x630",Training in a small flat: the 2m² workout | Suth Performance,urban-living constraint. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P267,pt,Lifestyle & Context,4,"Winter training in the UK: dark, wet and still doable",winter-training-in-the-uk-dark-wet-and-still-doable,winter training uk,,,Informational,longtail-unevidenced,seasonal; UK-specific; kit and mindset,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"runner in rain under streetlight, determined","photo + title band, brand dark/chartreuse, 1200x630","Winter training in the UK: dark, wet and still doable | Suth Performance",seasonal. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P268,pt,Lifestyle & Context,4,Training while travelling for work,training-while-travelling-for-work,workout while travelling,,,Informational,longtail-unevidenced,professional niche; hotel-gym reality,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"hotel gym at night, suitcase, laptop bag","photo + title band, brand dark/chartreuse, 1200x630",Training while travelling for work | Suth Performance,professional niche. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P269,pt,Lifestyle & Context,4,Social life vs training goals: the compatible version,social-life-vs-training-goals-the-compatible-version,training and social life,,,Informational,longtail-unevidenced,sustainability angle; anti-all-or-nothing,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"friends at pub, one with gym bag, relaxed","photo + title band, brand dark/chartreuse, 1200x630",Social life vs training goals: the compatible version | Suth Performance,sustainability angle. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P270,pt,Beginner to HYROX Bridge,2,From first gym session to first race: the 12-month path,from-first-gym-session-to-first-race-the-12-month-path,beginner to hyrox,,,Informational,longtail-unevidenced,THE strategic bridge post — beginners become race athletes,pillar,2500,Free personal fitness assessment,Book a free call with Ben,/get-fit,own-photo,track/diverse-pool,"photo + title band, brand dark/chartreuse, 1200x630",From first gym session to first race: the 12-month path | Suth Performance,THE strategic bridge post — beginners become race athletes. From the Elite 15 HYROX coaching team at Suth Performance.,Article + FAQPage + BreadcrumbList,planned,
P271,pt,Beginner to HYROX Bridge,2,Are you fit enough to try a fitness race?,are-you-fit-enough-to-try-a-fitness-race,fit enough for fitness race,,,Informational,longtail-unevidenced,readiness assessment; quiz CTA; fear-reduction,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,data-graphic,readiness self-assessment checklist,"headline stat rendered as branded card, 1200x630",Are you fit enough to try a fitness race? | Suth Performance,readiness assessment. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P272,pt,Beginner to HYROX Bridge,2,Why a race goal beats a weight goal,why-a-race-goal-beats-a-weight-goal,fitness goal setting,,,Informational,longtail-unevidenced,motivation-science; converts fat-loss audience to event training,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"race bib pinned beside scale in bin, symbolic but tasteful","photo + title band, brand dark/chartreuse, 1200x630",Why a race goal beats a weight goal | Suth Performance,motivation-science. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P273,pt,Beginner to HYROX Bridge,2,"Your first fitness event: 5k, HYROX or something else?",your-first-fitness-event-5k-hyrox-or-something-else,first fitness event,,,Informational,longtail-unevidenced,event chooser for beginners; low-pressure framing,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,data-graphic,event chooser decision tree,"headline stat rendered as branded card, 1200x630","Your first fitness event: 5k, HYROX or something else? | Suth Performance",event chooser for beginners. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P274,pt,Beginner to HYROX Bridge,2,What functional fitness actually means,what-functional-fitness-actually-means,functional fitness,,,Informational,longtail-unevidenced,definition post; category education; hybrid crosslink,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,own-photo,v2/station-fresh.jpg,"photo + title band, brand dark/chartreuse, 1200x630",What functional fitness actually means | Suth Performance,definition post. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P275,pt,Beginner to HYROX Bridge,2,Group training vs solo: which keeps you consistent?,group-training-vs-solo-which-keeps-you-consistent,group training vs solo,,,Informational,longtail-unevidenced,adherence evidence; community angle,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"small group session, camaraderie, gym floor","photo + title band, brand dark/chartreuse, 1200x630",Group training vs solo: which keeps you consistent? | Suth Performance,adherence evidence. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P276,pt,Getting Started,2,How to choose your first fitness goal,how-to-choose-your-first-fitness-goal,how to set fitness goals,,,Informational,longtail-unevidenced,goal-setting framework; feeds the assessment quiz,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,data-graphic,goal selection decision aid,"headline stat rendered as branded card, 1200x630",How to choose your first fitness goal | Suth Performance,goal-setting framework. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P277,pt,Getting Started,2,Do you need a fitness assessment before starting?,do-you-need-a-fitness-assessment-before-starting,fitness assessment,,,Informational,longtail-unevidenced,our free assessment as the answer; genuinely useful either way,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,own-photo,v2/metrics-fresh.jpg,"photo + title band, brand dark/chartreuse, 1200x630",Do you need a fitness assessment before starting? | Suth Performance,our free assessment as the answer. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P278,pt,Getting Started,2,What is a fitness baseline and how to measure yours,what-is-a-fitness-baseline-and-how-to-measure-yours,fitness baseline test,,,Informational,longtail-unevidenced,self-test protocol; repeatable; logging synergy,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,data-graphic,baseline test battery card,"headline stat rendered as branded card, 1200x630",What is a fitness baseline and how to measure yours | Suth Performance,self-test protocol. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P279,pt,Getting Started,2,How to read a training programme (if you've never had one),how-to-read-a-training-programme-if-youve-never-had-one,how to follow a workout plan,,,Informational,longtail-unevidenced,programme-literacy; sets and reps notation decoded,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,printed plan on gym bench with pen marks,"photo + title band, brand dark/chartreuse, 1200x630",How to read a training programme (if you've never had one) | Suth Performance,programme-literacy. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P280,pt,Getting Started,2,Gym kit for beginners: what you actually need to buy,gym-kit-for-beginners-what-you-actually-need-to-buy,gym clothes for beginners,,,Informational,longtail-unevidenced,low-barrier practical; anti-overspend honesty,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"simple kit laid out on bed, unbranded","photo + title band, brand dark/chartreuse, 1200x630",Gym kit for beginners: what you actually need to buy | Suth Performance,low-barrier practical. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P281,pt,Getting Started,2,"Your first week: exactly what to do, day by day",your-first-week-exactly-what-to-do-day-by-day,first week gym plan,,,Informational,longtail-unevidenced,day-one hand-holding; highest beginner intent,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,data-graphic,day-by-day first week plan,"headline stat rendered as branded card, 1200x630","Your first week: exactly what to do, day by day | Suth Performance",day-one hand-holding. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P282,pt,Getting Started,2,Solo gym or class? Choosing your entry point,solo-gym-or-class-choosing-your-entry-point,gym class or gym floor,,,Informational,longtail-unevidenced,entry-mode decision; anxiety-aware,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"class studio door vs gym floor, choice framing","photo + title band, brand dark/chartreuse, 1200x630",Solo gym or class? Choosing your entry point | Suth Performance,entry-mode decision. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P283,pt,Getting Started,2,What to do if you've never exercised at all,what-to-do-if-youve-never-exercised-at-all,never exercised where to start,,,Informational,longtail-unevidenced,true-zero starting point; walk-first protocol,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"front door trainers, first walk, hopeful","photo + title band, brand dark/chartreuse, 1200x630",What to do if you've never exercised at all | Suth Performance,true-zero starting point. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P284,pt,Myths & Evidence,3,10 fitness myths that won't die,10-fitness-myths-that-wont-die,fitness myths,,,Informational,longtail-unevidenced,myth-bust listicle; share magnet; evidence-cited,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,data-graphic,myth vs evidence comparison cards,"headline stat rendered as branded card, 1200x630",10 fitness myths that won't die | Suth Performance,myth-bust listicle. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P285,pt,Myths & Evidence,3,Does sweating mean you burned more fat?,does-sweating-mean-you-burned-more-fat,does sweating burn fat,,,Informational,longtail-unevidenced,specific myth; physiology explained simply,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"sweat towel on bench, honest post-session","photo + title band, brand dark/chartreuse, 1200x630",Does sweating mean you burned more fat? | Suth Performance,specific myth. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P286,pt,Myths & Evidence,3,Is soreness a sign of a good workout?,is-soreness-a-sign-of-a-good-workout,is soreness good,,,Informational,longtail-unevidenced,adherence-damaging myth corrected,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"athlete stretching next day, mild discomfort","photo + title band, brand dark/chartreuse, 1200x630",Is soreness a sign of a good workout? | Suth Performance,adherence-damaging myth corrected. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P287,pt,Myths & Evidence,3,Do you need to 'shock the muscle'?,do-you-need-to-shock-the-muscle,muscle confusion,,,Informational,longtail-unevidenced,programming myth; progressive-overload counter,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,data-graphic,consistency vs variety outcome comparison,"headline stat rendered as branded card, 1200x630",Do you need to 'shock the muscle'? | Suth Performance,programming myth. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P288,pt,Myths & Evidence,3,Is fasted cardio better for fat loss?,is-fasted-cardio-better-for-fat-loss,fasted cardio,,,Informational,longtail-unevidenced,evidence review; practical verdict,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"early morning run, empty streets, dawn","photo + title band, brand dark/chartreuse, 1200x630",Is fasted cardio better for fat loss? | Suth Performance,evidence review. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P289,pt,Myths & Evidence,3,Do detoxes and cleanses do anything?,do-detoxes-and-cleanses-do-anything,detox for weight loss,,,Informational,longtail-unevidenced,consumer-protection; liver physiology,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"juice bottles beside real food, contrast","photo + title band, brand dark/chartreuse, 1200x630",Do detoxes and cleanses do anything? | Suth Performance,consumer-protection. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P290,pt,Myths & Evidence,3,Are carbs the enemy?,are-carbs-the-enemy,are carbs bad,,,Informational,longtail-unevidenced,nutrition myth; performance-fuel framing,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"rice pasta oats on counter, unashamed","photo + title band, brand dark/chartreuse, 1200x630",Are carbs the enemy? | Suth Performance,nutrition myth. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P291,pt,Myths & Evidence,3,Can you turn fat into muscle?,can-you-turn-fat-into-muscle,turn fat into muscle,,,Informational,longtail-unevidenced,biology myth; recomp explained properly,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,data-graphic,fat loss and muscle gain as separate processes,"headline stat rendered as branded card, 1200x630",Can you turn fat into muscle? | Suth Performance,biology myth. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P292,pt,Myths & Evidence,3,Is running bad for your knees?,is-running-bad-for-your-knees,is running bad for knees,,,Informational,longtail-unevidenced,big evidence-backed myth-bust; running crosslink,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"runner on path, knees healthy, mid-stride","photo + title band, brand dark/chartreuse, 1200x630",Is running bad for your knees? | Suth Performance,big evidence-backed myth-bust. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P293,pt,Myths & Evidence,3,Do you lose muscle if you stop training for two weeks?,do-you-lose-muscle-if-you-stop-training-for-two-weeks,muscle loss detraining,,,Informational,longtail-unevidenced,reassurance content; detraining evidence,guide,1500,Free personal fitness assessment,Book a free call with Ben,/get-fit,ai-generate,"person returning to gym after break, calm","photo + title band, brand dark/chartreuse, 1200x630",Do you lose muscle if you stop training for two weeks? | Suth Performance,reassurance content. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P294,pt,Coaching Philosophy,4,Why we don't do before-and-after photos,why-we-dont-do-before-and-after-photos,before and after photos fitness,,,Informational,longtail-unevidenced,brand-values content; honesty as differentiation (hard rule 1 as marketing),guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,own-photo,v2/honesty-fresh.jpg,"photo + title band, brand dark/chartreuse, 1200x630",Why we don't do before-and-after photos | Suth Performance,brand-values content. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P295,pt,Coaching Philosophy,4,The problem with 75 Hard and extreme challenges,problem-with-75-hard-and-extreme-challenges,75 hard review,,,Informational,longtail-unevidenced,high-search critique; sustainable-alternative offer,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"calendar with crossed-off days, exhaustion implied","photo + title band, brand dark/chartreuse, 1200x630",The problem with 75 Hard and extreme challenges | Suth Performance,high-search critique. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P296,pt,Coaching Philosophy,4,Discipline vs motivation: the more useful frame,discipline-vs-motivation-the-more-useful-frame,discipline vs motivation,,,Informational,longtail-unevidenced,philosophy content; habit crosslink,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"early alarm and kit ready, quiet resolve","photo + title band, brand dark/chartreuse, 1200x630",Discipline vs motivation: the more useful frame | Suth Performance,philosophy content. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P297,pt,Coaching Philosophy,4,What a coach actually changes (it isn't the exercises),what-a-coach-actually-changes-it-isnt-the-exercises,what does a coach do,,,Informational,longtail-unevidenced,differentiation content; adherence and decisions,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,own-photo,v2/about-coaching.jpg,"photo + title band, brand dark/chartreuse, 1200x630",What a coach actually changes (it isn't the exercises) | Suth Performance,differentiation content. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P298,pt,Coaching Philosophy,4,"Training for life, not for a date",training-for-life-not-for-a-date,sustainable fitness,,,Informational,longtail-unevidenced,anti-crash-diet positioning; long-term coaching case,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"person training in their forties, unhurried","photo + title band, brand dark/chartreuse, 1200x630","Training for life, not for a date | Suth Performance",anti-crash-diet positioning. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P299,pt,Coaching Philosophy,4,Why most fitness advice online is wrong for you,why-most-fitness-advice-online-is-wrong-for-you,fitness advice online,,,Informational,longtail-unevidenced,personalisation argument; assessment CTA,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"phone with conflicting fitness content, confusion","photo + title band, brand dark/chartreuse, 1200x630",Why most fitness advice online is wrong for you | Suth Performance,personalisation argument. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P300,pt,Coaching Philosophy,4,Rest is training: the case for doing less sometimes,rest-is-training-the-case-for-doing-less-sometimes,rest days importance,,,Informational,longtail-unevidenced,recovery philosophy; overtraining crosslink,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"empty gym bag on rest day, book and coffee","photo + title band, brand dark/chartreuse, 1200x630",Rest is training: the case for doing less sometimes | Suth Performance,recovery philosophy. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P301,pt,Corporate & Group,4,Corporate wellness that employees actually use,corporate-wellness-that-employees-actually-use,corporate wellness programme,,,Informational,longtail-unevidenced,B2B lead content; partner-programme CTA,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,"office team lunchtime session, genuine participation","photo + title band, brand dark/chartreuse, 1200x630",Corporate wellness that employees actually use | Suth Performance,B2B lead content. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P302,pt,Corporate & Group,4,Setting up a workplace fitness challenge,setting-up-a-workplace-fitness-challenge,workplace fitness challenge,,,Informational,longtail-unevidenced,practical B2B playbook; relay crosslink,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,data-graphic,8-week workplace challenge structure,"headline stat rendered as branded card, 1200x630",Setting up a workplace fitness challenge | Suth Performance,practical B2B playbook. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P303,pt,Corporate & Group,4,Training a team for a fitness event together,training-a-team-for-a-fitness-event-together,team fitness event training,,,Informational,longtail-unevidenced,corporate relay funnel; group coaching CTA,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,ai-generate,workplace team training together after hours,"photo + title band, brand dark/chartreuse, 1200x630",Training a team for a fitness event together | Suth Performance,corporate relay funnel. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P304,pt,Corporate & Group,4,Group coaching vs individual: what teams should choose,group-coaching-vs-individual-what-teams-should-choose,group coaching for teams,,,Informational,longtail-unevidenced,B2B service comparison,guide,1500,Free personal fitness assessment,Book a free call with Ben,/coaching,data-graphic,group vs individual coaching for teams,"headline stat rendered as branded card, 1200x630",Group coaching vs individual: what teams should choose | Suth Performance,B2B service comparison. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P305,pt,Coaching Transparency,1,What online coaching actually costs in the UK (2026 price bands),what-online-coaching-actually-costs-in-the-uk-2026-price-bands,online coaching cost uk,,,Informational,longtail-unevidenced,GAP: only marketplaces publish prices; no coaching brand does. Publishing ours openly is both differentiation and the strongest trust signal available,pillar,2500,Free personal fitness assessment,Book a free call with Ben,/how-much-is-a-personal-trainer,data-graphic,UK online coaching price bands by tier,"headline stat rendered as branded card, 1200x630",What online coaching actually costs in the UK (2026 price bands) | Suth Performance,GAP: only marketplaces publish prices. From the Elite 15 HYROX coaching team at Suth Performance.,Article + FAQPage + BreadcrumbList,planned,
P306,pt,Coaching Transparency,1,£40/hr PT vs £129/month coaching: the cost-of-contact maths,40hr-pt-vs-129month-coaching-the-cost-of-contact-maths,personal trainer vs online coach cost,,,Informational,longtail-unevidenced,"GAP: nobody does this arithmetic. It is the conversion argument in numbers, and it favours us honestly",guide,1500,Free personal fitness assessment,Book a free call with Ben,/how-much-is-a-personal-trainer,data-graphic,"cost per week of coach contact, both models","headline stat rendered as branded card, 1200x630",£40/hr PT vs £129/month coaching: the cost-of-contact maths | Suth Performance,"GAP: nobody does this arithmetic. It is the conversion argument in numbers, and it favours us honestly. From the Elite 15 HYROX coaching team at Suth Performa",Article + BreadcrumbList (+HowTo where stepped),planned,
P307,pt,Coaching Transparency,1,"What you get for £100, £200 and £300 a month in online coaching",what-you-get-for-100-200-and-300-a-month-in-online-coaching,online coaching tiers,,,Informational,longtail-unevidenced,GAP: tier explainer unwritten anywhere in the UK; sets expectations before the call,guide,1500,Free personal fitness assessment,Book a free call with Ben,/how-much-is-a-personal-trainer,data-graphic,what each price tier includes,"headline stat rendered as branded card, 1200x630","What you get for £100, £200 and £300 a month in online coaching | Suth Performance",GAP: tier explainer unwritten anywhere in the UK. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P308,pt,Coaching Transparency,2,Why online coaches charge monthly instead of per session,why-online-coaches-charge-monthly-instead-of-per-session,why online coaching monthly,,,Informational,longtail-unevidenced,GAP: billing-model explainer with zero UK coverage; removes a real objection,guide,1500,Free personal fitness assessment,Book a free call with Ben,/how-much-is-a-personal-trainer,ai-generate,calendar with continuous coaching marked vs isolated sessions,"photo + title band, brand dark/chartreuse, 1200x630",Why online coaches charge monthly instead of per session | Suth Performance,GAP: billing-model explainer with zero UK coverage. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
P309,pt,Coaching Transparency,2,The cheapest legitimate ways to get properly coached in the UK,cheapest-legitimate-ways-to-get-properly-coached-in-the-uk,cheap online coaching uk,,,Informational,longtail-unevidenced,"GAP: the budget ladder (group, 12-week block, check-in-only) is unwritten; captures price-sensitive searchers honestly",guide,1500,Free personal fitness assessment,Book a free call with Ben,/how-much-is-a-personal-trainer,data-graphic,coaching options by budget ladder,"headline stat rendered as branded card, 1200x630",The cheapest legitimate ways to get properly coached in the UK | Suth Performance,"GAP: the budget ladder (group, 12-week block, check-in-only) is unwritten. From the Elite 15 HYROX coaching team at Suth Performance.",Article + BreadcrumbList (+HowTo where stepped),planned,
P310,pt,Coaching Transparency,2,"Coaching contracts: cancellation, pausing and refunds explained",coaching-contracts-cancellation-pausing-and-refunds-explained,personal training contract cancellation,,,Informational,longtail-unevidenced,GAP: UK norms completely absent from search; consumer-champion content,guide,1500,Free personal fitness assessment,Book a free call with Ben,/how-much-is-a-personal-trainer,ai-generate,"contract terms on tablet, clear and readable","photo + title band, brand dark/chartreuse, 1200x630","Coaching contracts: cancellation, pausing and refunds explained | Suth Performance",GAP: UK norms completely absent from search. From the Elite 15 HYROX coaching team at Suth Performance.,Article + BreadcrumbList (+HowTo where stepped),planned,
